order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB09315,2018-12-14,19:29:34,Dinner,TP,"[('Pasta', 3), ('Salmon', 2), ('Fish&Chips', 4), ('Shrimp', 7)]",682.5,-37.8131388,144.9585845,0,8.555,14.15817169848782
ORDJ07136,2018-11-03,18:08:27,Dinner,TP,"[('Shrimp', 7), ('Pasta', 7), ('Salmon', 2)]",652.5,-37.8031667,145.00449740000002,0,12.079,17.3362628
ORDI02695,2018-02-04,09:00:50,Breakfast,NS,"[('Coffee', 7), ('Pancake', 8)]",246.5,-37.8111331,145.0073457,0,6.948,17.7591544
ORDK00575,2018-08-23,15:46:28,Lunch,BK,"[('Chicken', 9), ('Salad', 6), ('Steak', 1)]",436.2,-37.8231775,144.9884654,0,6.307,12.1808145
ORDK00029,2018-12-17,19:39:43,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 4), ('Salmon', 4), ('Pasta', 8)]",686.0,-37.806521200000006,144.9493519,0,8.722999999999999,15.716555800000002
ORDC03762,2018-12-13,19:29:34,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 7), ('Pasta', 4), ('Shrimp', 3)]",664.0,-37.818081799999995,144.9777076,0,10.466,16.4278032
ORDA06125,2018-07-17,14:35:29,Lunch,BK,"[('Fries', 2), ('Steak', 3), ('Salad', 6), ('Burger', 1), ('Chicken', 8)]",549.2,-37.8165376,145.0154557,0,5.053,11.447429887162428
ORDX00439,2018-09-26,16:47:19,Dinner,BK,"[('Shrimp', 3), ('Salmon', 2), ('Pasta', 4)]",354.0,-37.7992381,144.96057140000002,0,8.501,15.8619924
ORDY10358,2018-09-14,16:27:02,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 9)]",452.5,-37.817132,144.96452,0,7.67,11.6364293
ORDZ01513,2018-06-16,13:24:30,Lunch,NS,"[('Fries', 6), ('Chicken', 3)]",168.0,-37.8127925,145.0105819,0,10.636,18.4351044
ORDB10601,2018-09-13,16:27:02,Dinner,TP,"[('Salmon', 1), ('Pasta', 10)]",316.0,-37.80385020000001,144.95797180000002,0,9.73,13.5315708
ORDY03499,2018-03-04,10:01:41,Breakfast,TP,"[('Coffee', 5), ('Cereal', 4), ('Pancake', 5)]",242.75,-37.8108565,144.9631424,0,8.432,12.266011599999999
ORDZ09426,2018-07-09,14:15:12,Lunch,NS,"[('Steak', 3), ('Burger', 7), ('Chicken', 2), ('Salad', 5), ('Fries', 7)]",586.0,-37.8245184,144.9829143,0,9.395,14.936674700000001
ORDA03923,2018-04-30,11:53:14,Breakfast,BK,"[('Eggs', 2), ('Coffee', 10)]",119.0,-37.800745500000005,144.9568467,0,8.331,12.890017199999999
ORDY10040,2018-04-04,11:02:32,Breakfast,TP,"[('Cereal', 4), ('Pancake', 5), ('Eggs', 9)]",403.25,-37.8156949,144.97913400000002,0,8.818999999999999,11.354294099999999
ORDI01685,2018-05-29,12:54:05,Lunch,NS,"[('Steak', 7), ('Fries', 1), ('Salad', 10), ('Chicken', 4)]",627.0,-37.8197232,144.9468102,0,9.703,14.196649430580736
ORDJ07500,2018-02-25,09:41:24,Breakfast,TP,"[('Cereal', 5), ('Coffee', 10), ('Eggs', 2)]",224.0,-37.8145906,144.9616841,0,8.156,12.639604400000001
ORDI02317,2018-10-11,17:17:44,Dinner,NS,"[('Fish&Chips', 10), ('Shrimp', 3)]",512.0,-37.8120417,144.9531543,0,8.454,14.590514
ORDC03929,2018-11-01,18:08:27,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 4), ('Pasta', 5)]",546.5,-37.820935,144.9433761,0,10.075,15.9706109
ORDA07513,2018-06-05,13:04:13,Lunch,BK,"[('Chicken', 7), ('Salad', 8), ('Burger', 3)]",454.6,-37.824224900000004,145.01131909999998,0,4.975,11.40323662463682
ORDC03158,2018-07-23,14:45:38,Lunch,NS,"[('Salad', 6), ('Fries', 3), ('Chicken', 6)]",331.2,-37.8118251,144.9903343,0,8.934,14.707847699999999
ORDZ10825,2018-11-23,18:49:00,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 9), ('Shrimp', 10), ('Salmon', 2)]",1102.0,-37.821389,144.9839684,0,9.161,15.235756
ORDZ09825,2018-01-01,08:00:00,Breakfast,NS,"[('Coffee', 6), ('Cereal', 5)]",150.0,-37.818692299999995,144.94789450000002,1,9.558,7.353801299999999
ORDC01071,2018-03-21,10:32:06,Breakfast,NS,"[('Coffee', 4), ('Eggs', 3), ('Cereal', 4), ('Pancake', 5)]",301.25,-37.8140025,144.9603382,0,8.175,12.9710079
ORDJ00038,2018-05-10,12:13:31,Lunch,TP,"[('Steak', 3), ('Salad', 6)]",238.2,-37.8018073,144.9636132,0,9.552999999999999,12.703624000000001
ORDJ04801,2018-09-14,16:27:02,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 5), ('Salmon', 4), ('Shrimp', 9)]",1045.0,-37.806898100000005,144.9427301,0,10.183,14.471137300000002
ORDY06451,2018-02-08,09:10:59,Breakfast,TP,"[('Pancake', 2), ('Coffee', 5)]",86.0,-37.8130453,144.9856635,0,9.536,11.563007
ORDK05485,2018-10-30,17:58:18,Dinner,BK,"[('Pasta', 9), ('Salmon', 9), ('Fish&Chips', 9)]",931.5,-37.8208489,144.9946581,0,5.571000000000001,12.526117999999999
ORDZ02278,2018-05-26,12:43:56,Lunch,NS,"[('Steak', 6), ('Fries', 1), ('Burger', 9), ('Chicken', 1)]",593.0,-37.825185299999994,144.95125249999998,0,10.34,17.9220101
ORDB06858,2018-08-13,15:26:11,Lunch,TP,"[('Salad', 8), ('Chicken', 7), ('Fries', 4), ('Steak', 8), ('Burger', 5)]",924.6,-37.7993417,144.96712019999998,0,9.939,13.4850223
ORDA09631,2018-05-14,12:23:39,Lunch,BK,"[('Chicken', 2), ('Fries', 3), ('Burger', 4), ('Steak', 1), ('Salad', 5)]",355.0,-37.8208869,144.9551597,0,8.584,13.4480248868794
ORDA02790,2018-10-07,17:17:44,Dinner,BK,"[('Shrimp', 5), ('Pasta', 7)]",462.5,-37.82333010000001,144.9608031,0,8.43,17.8104471
ORDY03678,2018-04-03,11:02:32,Breakfast,TP,"[('Cereal', 10), ('Eggs', 9)]",408.0,-37.8120724,144.9871468,0,9.713,11.9512108
ORDZ04954,2018-10-13,17:27:53,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 9)]",766.0,-37.8065711,144.998273,0,9.02,17.5130652
ORDC09593,2018-08-23,15:46:28,Lunch,NS,"[('Burger', 10), ('Salad', 8), ('Fries', 5), ('Chicken', 4)]",635.6,-37.823057399999996,144.9879668,0,9.463,15.067253200000001
ORDJ06632,2018-03-30,10:52:23,Breakfast,TP,"[('Pancake', 4), ('Eggs', 9), ('Cereal', 7), ('Coffee', 6)]",487.0,-37.8102571,144.9613166,0,8.501,11.4156063
ORDY04294,2018-06-22,13:44:47,Lunch,TP,"[('Salad', 1), ('Chicken', 4), ('Fries', 10), ('Burger', 9)]",544.2,-37.80380170000001,144.9626862,0,9.471,12.9960621
ORDJ06088,2018-12-25,19:49:51,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 4), ('Pasta', 9), ('Salmon', 2)]",685.5,-37.8233185,144.9891149,0,9.312999999999999,13.007015699999998
ORDZ06832,2018-12-07,19:19:26,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 2), ('Salmon', 4)]",254.0,-37.8178354,144.95738480000003,0,8.867,15.1194172
ORDJ04583,2018-12-03,19:09:17,Dinner,TP,"[('Fish&Chips', 1), ('Salmon', 8), ('Pasta', 10)]",638.0,-37.820842,144.9695038,0,7.757999999999999,12.586450300000001
ORDA02715,2018-02-07,09:10:59,Breakfast,BK,"[('Cereal', 7), ('Pancake', 8)]",341.0,-37.823628799999994,144.9431858,0,10.0,15.1800158
ORDY10100,2018-01-04,08:00:00,Breakfast,TP,"[('Eggs', 4), ('Pancake', 9), ('Coffee', 10), ('Cereal', 2)]",423.25,-37.821023,144.947451,1,8.79,5.8557322
ORDB08424,2018-09-07,16:16:54,Dinner,TP,"[('Shrimp', 7), ('Fish&Chips', 3), ('Salmon', 3), ('Pasta', 6)]",771.0,-37.820339399999995,144.9773837,0,8.741,13.4316158
ORDI07085,2018-04-10,11:12:40,Breakfast,NS,"[('Pancake', 5), ('Cereal', 2)]",163.25,-37.8079469,144.97350649999998,0,7.111000000000001,12.408464500000001
ORDX05180,2018-11-18,18:38:52,Dinner,BK,"[('Shrimp', 1), ('Fish&Chips', 10)]",404.0,-37.8108044,145.003225,0,6.884,12.6137344
ORDA09369,2018-02-22,09:41:24,Breakfast,BK,"[('Coffee', 7), ('Pancake', 6), ('Cereal', 2), ('Eggs', 8)]",416.0,-37.814786700000006,144.94948480000002,0,9.65,14.7292219
ORDB10604,2018-06-05,13:04:13,Lunch,TP,"[('Burger', 6), ('Fries', 3), ('Salad', 10)]",394.0,-37.803892600000005,145.0038247,0,11.908,15.388648367089617
ORDK03944,2018-08-31,15:56:37,Lunch,BK,"[('Fries', 8), ('Salad', 9), ('Chicken', 7), ('Burger', 7), ('Steak', 6)]",961.8,-37.8088722,144.9592606,0,7.857,13.984835999999998
ORDJ04632,2018-06-13,13:24:30,Lunch,TP,"[('Fries', 6), ('Steak', 6)]",342.0,-37.8124129,144.95175930000002,0,9.181000000000001,13.843583919559688
ORDJ09047,2018-09-16,16:37:10,Dinner,TP,"[('Pasta', 4), ('Salmon', 5), ('Fish&Chips', 10)]",665.0,-37.814103499999995,144.9736357,0,8.541,14.223622800000001
ORDB10140,2018-04-25,11:43:05,Breakfast,TP,"[('Pancake', 4), ('Cereal', 3)]",160.0,-37.8190262,144.9529897,0,8.551,12.8173712979115
ORDY06171,2018-10-29,17:58:18,Dinner,TP,"[('Shrimp', 6), ('Pasta', 1), ('Fish&Chips', 5), ('Salmon', 1)]",567.5,-37.821439700000006,144.99282319999998,0,9.884,14.011564600000002
ORDJ03711,2018-11-13,18:28:43,Dinner,TP,"[('Shrimp', 1), ('Pasta', 6), ('Fish&Chips', 2)]",289.0,-37.801134399999995,144.9617028,0,9.66,14.784242917600608
ORDX02120,2018-02-10,09:10:59,Breakfast,BK,"[('Cereal', 9), ('Eggs', 7), ('Coffee', 2), ('Pancake', 5)]",479.25,-37.8233293,144.9607916,0,8.432,15.6132845
ORDZ05894,2018-01-23,08:40:33,Breakfast,NS,"[('Eggs', 3), ('Coffee', 10), ('Cereal', 9)]",330.0,-37.805845899999994,144.9274603,0,10.890999999999998,16.0213785
ORDB02370,2018-07-24,14:45:38,Lunch,TP,"[('Steak', 4), ('Salad', 3), ('Chicken', 10), ('Fries', 9)]",659.6,-37.8176728,144.969795,0,7.901,11.7500148
ORDI04826,2018-10-23,17:48:10,Dinner,NS,"[('Pasta', 5), ('Shrimp', 1), ('Salmon', 3), ('Fish&Chips', 7)]",559.5,-37.807125299999996,144.9486282,0,8.66,14.3732678
ORDC09352,2018-04-18,11:32:57,Breakfast,NS,"[('Cereal', 6), ('Eggs', 1), ('Coffee', 3), ('Pancake', 10)]",413.0,-37.8152092,144.97475659999998,0,7.886,13.0415516
ORDC03766,2018-01-15,08:20:16,Breakfast,NS,"[('Eggs', 6), ('Coffee', 3)]",154.5,-37.80902329999999,144.9998185,1,9.331,6.4443961
ORDX04477,2018-07-23,14:45:38,Lunch,BK,"[('Burger', 2), ('Fries', 7)]",146.0,-37.8238164,145.0094445,0,4.817,10.6098661
ORDA08322,2018-03-11,10:11:49,Breakfast,BK,"[('Coffee', 9), ('Eggs', 8), ('Cereal', 6)]",369.5,-37.8193848,144.9798169,0,7.205,14.653654000000001
ORDZ10066,2018-02-05,09:10:59,Breakfast,NS,"[('Cereal', 5), ('Eggs', 7), ('Coffee', 9)]",326.5,-37.82138270000001,144.98910569999998,0,9.414,14.5111946
ORDA08693,2018-01-05,08:00:00,Breakfast,BK,"[('Pancake', 6), ('Eggs', 1), ('Coffee', 2)]",182.5,-37.8028551,144.9363858,1,10.323,7.691693400000001
ORDX11060,2018-10-13,17:27:53,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 3), ('Shrimp', 3)]",377.0,-37.820598100000005,144.95730880000002,0,8.486,17.615876
ORDB07365,2018-12-30,20:00:00,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 9)]",696.0,-37.800537299999995,145.0089533,0,12.879000000000001,18.0388
ORDY05170,2018-10-28,17:58:18,Dinner,TP,"[('Shrimp', 9), ('Salmon', 2)]",568.0,-37.8214272,144.9693216,0,7.768,13.2330565
ORDZ03107,2018-06-19,13:34:38,Lunch,NS,"[('Fries', 7), ('Chicken', 6), ('Salad', 4), ('Steak', 3), ('Burger', 1)]",510.8,-37.8212301,144.9614747,0,9.055,15.2203182
ORDK02609,2018-05-26,12:43:56,Lunch,BK,"[('Steak', 6), ('Fries', 1), ('Burger', 9), ('Chicken', 1)]",593.0,-37.80698029999999,145.0147676,0,4.14,12.852734800000002
ORDC01677,2018-08-12,15:26:11,Lunch,NS,"[('Chicken', 6), ('Burger', 4)]",316.0,-37.8054876,144.9368074,0,9.712,16.9033963
ORDA03367,2018-08-05,15:05:54,Lunch,BK,"[('Steak', 8), ('Salad', 3), ('Chicken', 2), ('Burger', 10)]",785.6,-37.812248600000004,144.9884905,0,5.365,13.4150438
ORDZ03013,2018-10-09,17:17:44,Dinner,NS,"[('Salmon', 2), ('Pasta', 8), ('Shrimp', 1), ('Fish&Chips', 9)]",671.0,-37.812655,144.92524369999998,0,10.762,16.852037600000003
ORDJ09073,2018-09-29,16:57:27,Dinner,TP,"[('Shrimp', 2), ('Pasta', 9), ('Salmon', 1)]",396.5,-37.8181162,144.9951082,0,10.149,16.933864684831207
ORDA03841,2018-10-15,17:27:53,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 4)]",332.5,-37.8213986,144.9548658,0,8.634,14.145620941029474
ORDK04371,2018-02-08,09:10:59,Breakfast,BK,"[('Eggs', 1), ('Cereal', 3), ('Coffee', 8)]",145.0,-37.8168264,144.9505586,0,9.228,13.895017800000002
ORDB04638,2018-12-01,19:09:17,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 5), ('Shrimp', 8), ('Pasta', 7)]",1144.5,-37.80111470000001,144.9983507,0,11.729000000000001,16.706213
ORDI04777,2018-01-22,08:40:33,Breakfast,NS,"[('Eggs', 10), ('Cereal', 2)]",262.0,-37.822576399999996,144.9830111,0,9.096,14.161744500000001
ORDY08836,2018-10-21,17:38:01,Dinner,TP,"[('Salmon', 3), ('Shrimp', 8)]",555.0,-37.823435700000005,144.97020669999998,0,8.004,13.9202131
ORDB11000,2018-12-29,20:00:00,Dinner,TP,"[('Salmon', 6), ('Pasta', 8), ('Fish&Chips', 9)]",781.0,-37.816024799999994,144.9370694,0,10.452,17.10553851233453
ORDY07724,2018-04-28,11:53:14,Breakfast,TP,"[('Eggs', 5), ('Pancake', 9)]",328.25,-37.8023661,144.96205690000002,0,9.477,13.9212652
ORDB03704,2018-10-25,17:48:10,Dinner,TP,"[('Shrimp', 2), ('Salmon', 3)]",231.0,-37.8204732,144.96631169999998,0,7.42,11.952691
ORDK07145,2018-11-09,18:18:35,Dinner,BK,"[('Salmon', 10), ('Pasta', 10)]",685.0,-37.8117618,144.9859257,0,5.542999999999999,12.7606603
ORDJ07638,2018-02-27,09:51:32,Breakfast,TP,"[('Eggs', 1), ('Coffee', 3)]",44.5,-37.814085399999996,144.94885580000002,0,9.508,11.418102699999999
ORDK06612,2018-06-12,13:24:30,Lunch,BK,"[('Steak', 5), ('Salad', 10), ('Burger', 4), ('Chicken', 7)]",745.0,-37.8150464,144.94185530000001,0,9.532,13.985143000652181
ORDI00342,2018-11-17,18:38:52,Dinner,NS,"[('Salmon', 5), ('Pasta', 9)]",452.5,-37.7989278,144.96927119999998,0,6.355,14.395172800000001
ORDB04965,2018-03-21,10:32:06,Breakfast,TP,"[('Eggs', 10), ('Cereal', 7)]",367.0,-37.813982700000004,144.96006440000002,0,8.356,11.5369411
ORDK02265,2018-01-23,08:40:33,Breakfast,BK,"[('Pancake', 10), ('Eggs', 2)]",286.5,-37.8172561,144.96217019999997,0,7.97,12.809517699999999
ORDY02388,2018-06-22,13:34:38,Lunch,TP,"[('Fries', 6), ('Steak', 8)]",432.0,-37.811652200000005,144.9563176,0,8.668,13.552928231410494
ORDB05252,2018-08-22,15:36:20,Lunch,TP,"[('Chicken', 10), ('Steak', 6), ('Salad', 2)]",624.4,-37.8085204,144.96072869999998,0,8.773,12.2477491
ORDJ09637,2018-02-27,09:51:32,Breakfast,TP,"[('Coffee', 9), ('Eggs', 7)]",221.5,-37.8105086,144.9656708,0,8.618,11.8598243
ORDJ09869,2018-08-31,15:56:37,Lunch,TP,"[('Salad', 5), ('Chicken', 10), ('Fries', 8), ('Steak', 6), ('Burger', 7)]",989.0,-37.8083976,144.96166599999998,0,8.881,12.0789199
ORDK00826,2018-12-16,19:39:43,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 5), ('Shrimp', 6), ('Salmon', 2)]",801.0,-37.8165677,144.9666637,0,7.492999999999999,16.861824399999996
ORDY08713,2018-07-07,14:05:04,Lunch,TP,"[('Steak', 9), ('Fries', 8), ('Burger', 3), ('Chicken', 4), ('Salad', 4)]",790.8,-37.8144218,144.9876715,0,9.695,14.429662699999998
ORDA04769,2018-03-24,10:42:15,Breakfast,BK,"[('Coffee', 6), ('Eggs', 4), ('Pancake', 10)]",375.5,-37.819883600000004,144.9853014,0,6.266,13.639624900000001
ORDZ01835,2018-07-25,14:45:38,Lunch,NS,"[('Salad', 10), ('Burger', 9)]",451.0,-37.823316999999996,144.976448,0,9.048,14.789172899999999
ORDA00854,2018-10-11,17:27:53,Dinner,BK,"[('Fish&Chips', 4), ('Shrimp', 10)]",680.0,-37.8076204,144.97323269999998,0,6.54,12.866693199999998
ORDX01013,2018-09-26,16:57:27,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 3), ('Shrimp', 2), ('Pasta', 6)]",419.0,-37.8108463,144.9516429,0,5.953,15.1721652
ORDZ10571,2018-08-07,15:16:03,Lunch,NS,"[('Chicken', 4), ('Salad', 2), ('Fries', 10)]",282.4,-37.8218974,144.9777275,0,8.842,14.484597199999998
ORDA10358,2018-07-27,14:45:38,Lunch,BK,"[('Steak', 1), ('Fries', 3), ('Salad', 3), ('Burger', 2), ('Chicken', 3)]",290.6,-37.801292700000005,144.9629735,0,8.048,14.549180599999998
ORDC06498,2018-08-20,15:36:20,Lunch,NS,"[('Burger', 2), ('Steak', 7), ('Salad', 10), ('Chicken', 4), ('Fries', 6)]",749.0,-37.8089536,144.9425035,0,9.905,14.511652599999998
ORDI03757,2018-02-21,09:41:24,Breakfast,NS,"[('Cereal', 2), ('Eggs', 1), ('Coffee', 3), ('Pancake', 9)]",304.75,-37.8195613,144.95647659999997,0,9.14,14.0276362
ORDB10993,2018-08-11,15:16:03,Lunch,TP,"[('Chicken', 6), ('Steak', 8), ('Burger', 4), ('Fries', 1), ('Salad', 5)]",774.0,-37.8058242,144.93668689999998,0,10.628,15.0932017
ORDJ02772,2018-04-22,11:43:05,Breakfast,TP,"[('Eggs', 3), ('Pancake', 2)]",114.5,-37.819080299999996,144.95353319999998,0,8.501,12.4100781
ORDX03572,2018-10-12,17:27:53,Dinner,BK,"[('Fish&Chips', 7), ('Salmon', 10), ('Pasta', 10)]",930.0,-37.81800870000001,144.9668486,0,7.529,14.750997
ORDX03878,2018-01-16,08:30:25,Breakfast,BK,"[('Pancake', 4), ('Cereal', 2)]",139.0,-37.811963899999995,144.94564119999998,1,9.308,6.8482762
ORDY10444,2018-12-20,19:39:43,Dinner,TP,"[('Salmon', 4), ('Pasta', 5), ('Shrimp', 1)]",355.5,-37.8171321,144.9341003,0,10.809000000000001,14.2906619
ORDI03559,2018-11-07,18:18:35,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 10)]",625.0,-37.8112139,144.9619154,0,7.723,13.744087498487408
ORDZ00534,2018-05-10,12:13:31,Lunch,NS,"[('Salad', 7), ('Fries', 5)]",180.4,-37.800371000000005,144.9638781,0,6.6979999999999995,12.430467
ORDA06911,2018-04-02,11:02:32,Breakfast,BK,"[('Coffee', 1), ('Cereal', 2), ('Pancake', 4), ('Eggs', 8)]",322.5,-37.8147034,144.99022140000002,0,5.445,10.519758900000001
ORDX06934,2018-06-21,13:34:38,Lunch,BK,"[('Chicken', 7), ('Steak', 7)]",539.0,-37.8139265,145.00785459999997,0,3.674,9.1883547
ORDC01581,2018-06-08,13:14:21,Lunch,NS,"[('Steak', 1), ('Fries', 8), ('Burger', 2), ('Chicken', 4), ('Salad', 1)]",348.2,-37.8035393,144.96597680000002,0,6.779,12.0817842
ORDX09473,2018-05-22,12:33:48,Lunch,BK,"[('Salad', 2), ('Fries', 3), ('Chicken', 7), ('Steak', 5)]",519.4,-37.8069983,144.944716,0,9.283999999999999,14.562196700000001
ORDA01174,2018-04-26,11:43:05,Breakfast,BK,"[('Cereal', 6), ('Coffee', 3), ('Eggs', 7)]",302.5,-37.818737799999994,144.9670613,0,7.609,12.226342065598713
ORDB07886,2018-06-22,13:44:47,Lunch,TP,"[('Burger', 6), ('Chicken', 5), ('Steak', 10), ('Fries', 1), ('Salad', 5)]",894.0,-37.810567999999996,145.01599069999997,0,12.909,16.1485987
ORDJ01851,2018-12-06,19:09:17,Dinner,TP,"[('Shrimp', 1), ('Pasta', 7), ('Salmon', 7)]",533.5,-37.8191898,144.95418859999998,0,8.478,12.2903005
ORDK06236,2018-11-30,18:59:09,Dinner,BK,"[('Salmon', 9), ('Fish&Chips', 6)]",579.0,-37.8095558,144.9725328,0,6.722,13.2369604
ORDI09740,2018-01-10,08:10:08,Breakfast,NS,"[('Eggs', 6), ('Cereal', 7)]",279.0,-37.8069753,144.9569695,1,8.168,6.321531181094569
ORDB04319,2018-12-17,19:39:43,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 3)]",368.0,-37.8052516,144.9498659,0,9.727,14.2651424
ORDJ10138,2018-09-22,16:47:19,Dinner,TP,"[('Pasta', 9), ('Shrimp', 1), ('Fish&Chips', 8)]",581.5,-37.8080901,144.97510780000002,0,10.422,15.275625699999999
ORDA06062,2018-11-01,17:58:18,Dinner,BK,"[('Fish&Chips', 10), ('Salmon', 9), ('Shrimp', 1), ('Pasta', 8)]",993.0,-37.8118289,144.94598190000002,0,9.919,17.4551608
ORDI10321,2018-10-06,17:07:36,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 5)]",345.0,-37.809488200000004,144.9637279,0,8.827,16.242156143323765
ORDZ00318,2018-01-31,08:50:42,Breakfast,NS,"[('Pancake', 2), ('Eggs', 2), ('Coffee', 8)]",152.5,-37.8220494,144.96010890000002,0,10.325,15.3050198
ORDB11019,2018-10-12,17:27:53,Dinner,TP,"[('Salmon', 4), ('Pasta', 2)]",219.0,-37.8199801,144.9968503,0,10.133,14.212738199999999
ORDC07669,2018-02-18,09:31:16,Breakfast,NS,"[('Coffee', 1), ('Eggs', 1)]",29.5,-37.8079662,144.94542869999998,0,9.071,15.883197299999999
ORDZ06534,2018-11-11,18:28:43,Dinner,NS,"[('Salmon', 9), ('Pasta', 2)]",424.0,-37.8028836,144.966495,0,6.664,14.621542100000001
ORDI07008,2018-01-28,08:50:42,Breakfast,NS,"[('Cereal', 2), ('Coffee', 6), ('Eggs', 7), ('Pancake', 3)]",313.75,-37.7988615,144.9578438,0,10.449,14.4215166
ORDZ01694,2018-06-23,13:44:47,Lunch,NS,"[('Steak', 1), ('Fries', 9), ('Burger', 7), ('Chicken', 10)]",690.0,-37.8177037,144.95081240000002,0,9.192,16.5068969
ORDA10615,2018-01-30,08:50:42,Breakfast,BK,"[('Pancake', 8), ('Coffee', 9), ('Cereal', 9), ('Eggs', 9)]",648.5,-37.8057117,144.9772225,0,6.443,11.267174
ORDX00064,2018-08-04,15:05:54,Lunch,BK,"[('Burger', 7), ('Salad', 4)]",285.8,-37.8033113,144.94979130000002,0,8.811,17.3894074
ORDI04660,2018-09-16,16:27:02,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 7), ('Salmon', 3), ('Shrimp', 5)]",693.0,-37.8034692,144.9642581,0,6.898,14.9661747
ORDZ09299,2018-07-16,14:25:21,Lunch,NS,"[('Fries', 6), ('Chicken', 4), ('Steak', 6), ('Salad', 9)]",624.8,-37.8217484,144.9680858,0,8.843,14.398598999999999
ORDA06154,2018-02-17,09:31:16,Breakfast,BK,"[('Cereal', 3), ('Eggs', 8), ('Coffee', 6)]",284.0,-37.8092153,144.9629469,0,7.501,14.411380300000001
ORDB08591,2018-08-26,15:46:28,Lunch,TP,"[('Salad', 1), ('Steak', 4)]",197.2,-37.811866200000004,144.9664971,0,8.488,13.413798199999999
ORDJ11030,2018-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 1), ('Shrimp', 3)]",273.0,-37.8155755,144.9663185,0,7.9639999999999995,12.230195599999998
ORDI06146,2018-12-25,19:49:51,Dinner,NS,"[('Fish&Chips', 7), ('Pasta', 7), ('Salmon', 9), ('Shrimp', 2)]",914.5,-37.8050698,144.96830780000002,0,6.697,12.7699341
ORDA02002,2018-05-23,12:43:56,Lunch,BK,"[('Fries', 6), ('Steak', 3), ('Chicken', 8), ('Salad', 9), ('Burger', 3)]",710.8,-37.8145963,144.98489919999997,0,5.892,11.3261868
ORDB09052,2018-10-01,16:57:27,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 8), ('Shrimp', 2)]",635.5,-37.8245429,144.95288630000002,0,8.353,12.8613916
ORDC10527,2018-01-30,08:50:42,Breakfast,NS,"[('Cereal', 6), ('Coffee', 4), ('Eggs', 6)]",288.0,-37.804894700000006,144.9912345,0,8.295,13.774460399999999
ORDY01421,2018-06-24,13:44:47,Lunch,TP,"[('Salad', 8), ('Chicken', 5), ('Fries', 10), ('Steak', 2)]",507.6,-37.8109126,144.9457174,0,9.761000000000001,14.903630900000001
ORDC09289,2018-04-21,11:32:57,Breakfast,NS,"[('Pancake', 10), ('Coffee', 7), ('Cereal', 2), ('Eggs', 6)]",469.0,-37.822144200000004,144.97487519999999,0,9.205,16.2207766
ORDB04711,2018-02-18,09:31:16,Breakfast,TP,"[('Pancake', 7), ('Coffee', 7), ('Cereal', 10), ('Eggs', 5)]",542.25,-37.8069839,145.0106199,0,12.390999999999998,16.255244400000002
ORDX08478,2018-06-07,13:14:21,Lunch,BK,"[('Salad', 2), ('Burger', 7), ('Fries', 9)]",359.4,-37.817879100000006,144.9463126,0,9.731,15.435360000000001
ORDI10307,2018-02-10,09:21:07,Breakfast,NS,"[('Pancake', 8), ('Eggs', 10), ('Coffee', 9)]",481.5,-37.810846500000004,144.9673634,0,7.403,14.570597099999999
ORDI07621,2018-06-12,13:14:21,Lunch,NS,"[('Fries', 5), ('Salad', 7), ('Chicken', 1)]",212.4,-37.8152963,144.9412116,0,9.673,14.179652021917041
ORDA07983,2018-08-15,15:26:11,Lunch,BK,"[('Salad', 1), ('Burger', 5)]",172.2,-37.808494,144.9785017,0,6.047999999999999,11.7857022
ORDK08387,2018-05-12,12:23:39,Lunch,BK,"[('Chicken', 10), ('Salad', 6), ('Burger', 8), ('Fries', 4)]",719.2,-37.804233200000006,144.9939455,0,5.237,13.8845524
ORDB07275,2018-04-03,11:02:32,Breakfast,TP,"[('Cereal', 9), ('Coffee', 10), ('Eggs', 6), ('Pancake', 10)]",638.5,-37.803422499999996,144.9386034,0,10.687999999999999,13.7117304
ORDB09688,2018-02-07,09:10:59,Breakfast,TP,"[('Coffee', 3), ('Pancake', 9), ('Cereal', 8)]",408.75,-37.82448370000001,144.9890336,0,9.171,12.2449884
